"Occurrences","Word","LgSUBTLWF","OLD","PLD","I_Mean_RT","I_Zscore","I_Mean_Accuracy"
"1","mogul","1.681","2.100","1.850","778.762","0.093","0.62"
"1","moisture","1.799","2.850","2.850","692.606","-0.301","0.97"
"1","molecular","2.130","3.400","3.700","642.088","-0.285","0.97"
"1","molecule","1.613","3.550","3.750","712.935","-0.250","0.94"
"1","molest","1.505","1.950","2.400","821.259","0.170","0.82"
"1","molten","1.778","2.100","2.500","764.828","0.106","0.88"
"1","moment","3.979","1.950","2.350","554.371","-0.779","1.00"
"1","momentary","1.756","3.250","3.350","804.441","0.081","1.00"
"1","momentous","1.568","3.350","3.150","827.000","0.088","0.97"
"1","momentum","1.944","3.550","3.200","781.758","0.023","0.97"
"1","mommy","3.558","1.850","1.450","745.094","-0.121","0.97"
"1","monarch","1.633","2.800","2.350","620.758","-0.508","0.97"
"1","monarchy","1.544","3.400","2.700","728.515","-0.197","1.00"
"1","monastery","2.279","2.900","3.250","783.759","0.008","0.97"
"1","monetary","1.724","2.950","2.700","853.276","0.077","0.85"
"1","mongrel","1.653","2.800","2.950","899.458","0.341","0.69"
"1","monkey","3.233","1.900","1.700","612.206","-0.687","1.00"
"1","monogamous","1.633","3.850","3.400","817.071","0.200","0.90"
"1","monogamy","1.672","3.250","3.350","786.467","0.133","0.88"
"1","monologue","1.771","3.800","3.850","773.000","-0.011","1.00"
"1","monopoly","2.152","3.450","3.300","658.394","-0.450","0.97"
"1","monotonous","1.643","4.100","3.750","808.143","0.263","0.88"
"1","monoxide","1.771","3.500","3.850","808.286","0.307","0.85"
"1","Monsieur","3.200","3.350","3.000","903.652","0.291","0.72"
"1","monster","3.297","1.900","2.150","610.576","-0.710","1.00"
"1","monstrous","2.090","3.350","2.950","763.484","-0.025","0.97"
"1","montage","1.763","2.200","3.000","725.167","-0.089","0.55"
"1","month","3.686","1.800","1.900","602.824","-0.586","1.00"
"1","monument","2.072","2.700","2.850","712.970","-0.173","0.97"
"1","moo","2.029","1.150","1.000","759.226","-0.025","0.94"
"1","mooch","1.663","1.850","1.650","839.174","-0.013","0.72"
"1","mood","3.240","1.350","1.000","605.967","-0.768","0.88"
"1","moody","2.064","1.750","1.600","590.647","-0.561","1.00"
"1","moonbeam","1.591","3.850","3.800","822.656","-0.046","0.94"
"1","moonlight","2.550","3.350","2.550","630.030","-0.458","1.00"
"1","moonlit","1.462","3.000","3.100","776.367","-0.167","0.88"
"1","moonshine","1.699","3.650","3.200","655.182","-0.294","0.97"
"1","moot","1.785","1.300","1.000","783.500","0.065","0.25"
"1","mope","1.544","1.300","1.150","689.520","-0.297","0.74"
"1","moped","1.380","1.550","2.500","811.741","-0.085","0.84"
"1","morale","2.324","1.900","1.900","688.938","-0.368","0.97"
"1","morality","2.279","2.200","2.700","856.226","0.026","0.94"
"1","morbid","2.124","2.550","2.700","712.441","-0.320","1.00"
"1","morning","4.350","1.850","1.850","596.394","-0.684","0.97"
"1","moron","2.878","1.750","1.800","717.531","-0.312","0.94"
"1","moronic","1.748","#","#","#","#","#"
"1","morsel","1.518","1.850","1.850","751.094","-0.211","0.97"
"1","mortality","1.892","2.500","2.950","750.515","-0.063","0.97"
"1","mortgage","2.480","2.800","2.900","696.793","-0.353","0.91"
"1","mortician","1.505","3.250","2.800","959.125","0.529","0.77"
"1","mortuary","1.978","2.900","4.350","689.440","-0.058","0.76"
"1","mosque","1.785","2.650","1.750","834.929","0.117","0.82"
"1","mosquito","1.973","3.750","3.650","795.853","-0.010","1.00"
"1","moth","2.068","1.650","1.650","679.400","-0.393","0.94"
"1","mother","4.389","1.800","1.700","566.206","-0.671","1.00"
"1","motherhood","1.771","3.850","3.700","650.382","-0.508","1.00"
"1","motherland","1.398","3.450","4.050","699.000","-0.219","0.97"
"1","motherless","1.477","3.450","3.100","687.879","-0.252","0.97"
"1","motherly","1.380","2.750","2.650","627.375","-0.563","1.00"
"1","motif","1.532","2.350","2.650","712.292","-0.123","0.73"
"1","motivate","1.740","2.600","2.750","757.219","-0.296","1.00"
"1","motive","2.830","2.050","1.850","740.688","-0.297","0.97"
"1","motley","1.431","2.300","1.900","764.158","-0.090","0.58"
"1","motorbike","1.591","3.650","3.950","726.562","0.009","0.97"
"1","motorboat","1.477","3.750","3.650","738.548","-0.065","0.94"
"1","motorcade","1.819","3.700","3.250","950.217","0.468","0.72"
"1","motorcycle","2.659","4.650","5.550","683.559","-0.404","1.00"
"1","motorist","1.415","2.700","2.800","653.091","-0.369","0.97"
"1","motto","2.417","1.900","1.850","710.258","-0.371","0.91"
"1","mound","1.892","1.500","1.250","630.793","-0.520","0.88"
"1","mountaintop","1.431","4.350","4.750","837.100","0.389","0.97"
"1","mourn","2.114","1.950","1.100","684.844","-0.247","0.97"
"1","mournful","1.415","3.250","2.800","765.938","-0.178","0.97"
"1","mourning","2.245","2.250","1.850","674.656","-0.283","0.97"
"1","mousetrap","1.491","4.350","3.900","752.400","-0.153","1.00"
"1","mousse","1.778","2.050","1.150","814.750","0.027","0.65"
"1","moustache","2.288","3.600","2.350","959.560","0.108","0.89"
"1","mousy","1.633","1.850","1.900","871.375","0.335","0.52"
"1","mouthful","1.940","3.100","3.800","666.059","-0.419","1.00"
"1","mouthpiece","1.681","4.450","3.650","720.969","-0.283","0.97"
"1","mouthwash","1.699","3.800","3.950","660.824","-0.371","0.97"
"1","move","4.329","1.350","1.400","611.909","-0.577","1.00"
"1","mucous","1.322","2.750","2.650","816.263","0.158","0.56"
"1","muddle","1.362","1.750","1.150","660.000","-0.197","0.75"
"1","muddy","2.188","1.900","1.300","725.667","-0.467","1.00"
"1","muffled","2.199","2.300","1.800","720.065","-0.197","0.91"
"1","muffler","1.716","2.500","2.500","714.367","-0.145","0.86"
"1","mug","2.544","1.300","1.000","664.206","-0.579","0.97"
"1","mugger","1.699","1.850","1.700","760.966","-0.050","0.91"
"1","mulberry","1.505","3.750","3.600","785.667","0.161","0.91"
"1","mulch","1.362","1.850","1.850","745.207","-0.208","0.88"
"1","mull","1.398","1.350","1.000","745.042","0.048","0.69"
"1","mullet","1.477","1.850","1.900","728.625","-0.101","0.97"
"1","multiple","2.733","3.150","3.600","686.000","-0.440","1.00"
"1","multiplex","1.322","3.550","5.650","812.438","0.020","0.97"
"1","multiply","2.000","3.400","3.650","677.941","-0.337","1.00"
"1","multitude","1.477","3.100","3.250","731.594","-0.180","0.94"
"1","munch","1.643","1.650","1.650","784.115","-0.138","0.79"
"1","mundane","1.623","2.850","2.500","735.966","-0.195","0.85"
"1","mural","1.724","1.850","2.450","608.571","-0.530","0.85"
"1","murder","3.757","1.950","1.800","623.061","-0.702","0.97"
"1","murderer","3.132","2.800","2.800","759.406","-0.216","0.97"
"1","murderess","1.580","#","#","#","#","#"
"1","murderous","1.973","3.400","2.650","770.375","-0.079","0.97"
"1","murky","1.505","1.850","1.750","692.929","-0.210","0.82"
"1","murmur","1.690","2.900","1.800","799.273","0.048","0.94"
"1","muscular","1.903","3.150","3.500","703.412","-0.233","1.00"
"1","muse","1.996","1.350","1.250","669.759","-0.227","0.91"
"1","museum","2.974","2.700","2.950","701.438","-0.297","1.00"
"1","musician","2.490","2.800","2.600","723.618","-0.258","1.00"
"1","musk","1.447","1.400","1.450","633.000","-0.565","0.88"
"1","musketeer","1.362","3.750","4.350","768.818","0.039","0.97"
"1","muskrat","1.462","3.450","3.850","728.269","0.023","0.79"
"1","must","4.552","1.200","1.250","611.250","-0.629","0.97"
"1","muster","1.887","1.600","1.550","735.276","-0.131","0.88"
"1","musty","1.415","1.550","1.600","696.654","-0.273","0.81"
"1","mutate","1.398","2.000","2.700","719.303","-0.245","0.94"
"1","mutation","1.949","2.200","2.700","787.406","-0.104","0.97"
"1","mute","2.107","1.600","1.550","563.500","-0.830","0.97"
"1","muted","1.322","1.850","2.000","684.000","-0.305","0.88"
"1","mutilate","1.477","2.750","3.650","903.964","0.267","0.90"
"1","mutilated","1.819","2.850","4.550","892.391","0.386","0.70"
"1","mutilation","1.690","2.800","4.200","817.500","0.184","0.88"
"1","mutiny","2.104","2.700","2.650","858.321","0.245","0.82"
"1","mutt","2.308","1.700","1.000","617.231","-0.417","0.76"
"1","mutter","1.362","1.600","1.200","674.290","-0.393","0.91"
"1","mutual","2.567","2.650","3.350","676.364","-0.398","1.00"
"1","mysterious","2.884","3.800","3.050","773.382","-0.121","0.97"
"1","mystery","3.069","2.450","2.500","592.794","-0.631","1.00"
"1","mystic","1.875","2.500","1.800","661.647","-0.427","0.97"
"1","mystical","2.161","2.800","2.750","712.412","-0.324","0.97"
"1","mysticism","1.362","3.450","4.000","816.000","0.055","0.73"
"1","mystique","2.255","3.450","1.800","772.788","-0.085","0.97"
"1","myth","2.548","1.850","1.450","610.312","-0.684","0.97"
"1","mythical","1.663","3.050","2.500","712.147","-0.363","1.00"
"1","mythology","2.009","3.350","2.800","709.765","-0.182","1.00"
"1","nab","1.544","1.350","1.150","853.958","0.452","0.71"
"1","nag","2.049","1.250","1.050","708.147","-0.311","1.00"
"1","naive","2.518","1.900","2.000","665.133","-0.453","0.91"
"1","nakedness","1.380","3.200","3.500","710.531","-0.228","1.00"
"1","name","4.515","1.450","1.000","617.382","-0.629","1.00"
"1","nameless","1.863","2.550","1.900","682.324","-0.353","1.00"
"1","nappy","1.613","1.750","1.500","738.074","0.066","0.82"
"1","narcissism","1.532","4.250","4.100","902.000","0.310","0.88"
"1","narcissist","1.431","4.400","3.650","890.148","0.289","0.87"
"1","narcissistic","1.518","#","#","#","#","#"
"1","narcotic","1.653","3.100","3.250","761.970","-0.069","0.94"
"1","narrative","1.732","2.750","2.650","637.091","-0.299","1.00"
"1","narrator","2.724","2.850","2.400","724.531","-0.263","0.94"
"1","narrow","2.555","1.750","1.550","579.969","-0.669","1.00"
"1","nasal","2.029","1.900","1.650","677.967","-0.292","0.97"
"1","nationality","1.633","2.750","4.400","830.353","0.099","0.97"
"1","nationwide","1.839","4.050","5.400","788.688","-0.037","0.97"
"1","native","2.625","2.100","1.950","680.606","-0.393","1.00"
"1","nature","3.362","1.950","2.000","568.909","-0.735","0.97"
"1","naughty","2.719","2.550","1.650","644.969","-0.510","1.00"
"1","nausea","2.045","2.650","1.950","697.625","-0.228","0.94"
"1","nauseating","1.491","#","#","#","#","#"
"1","nauseous","2.201","3.250","2.350","796.700","0.250","0.91"
"1","nautical","1.663","2.950","2.850","824.800","0.116","0.88"
"1","navigate","1.996","2.900","2.950","671.875","-0.279","0.94"
"1","navigation","1.944","2.850","2.900","705.879","-0.248","0.97"
"1","navigator","2.140","3.100","3.550","679.531","-0.485","1.00"
"1","nearsighted","1.447","4.300","3.550","785.800","-0.047","0.91"
"1","necessity","2.170","3.600","2.900","739.471","-0.218","0.97"
"1","necklace","2.697","3.400","1.950","731.133","-0.363","0.88"
"1","necktie","1.792","3.000","3.450","705.943","-0.151","1.00"
"1","nectar","1.681","2.550","1.750","691.152","-0.409","0.97"
"1","needle","2.785","2.150","1.650","576.364","-0.764","1.00"
"1","needlepoint","1.462","5.000","5.550","839.294","0.192","1.00"
"1","needy","2.193","1.800","1.600","668.364","-0.439","1.00"
"1","nefarious","1.591","3.300","3.400","784.636","0.141","0.33"
"1","neglect","1.940","2.650","2.700","721.515","-0.252","1.00"
"1","negligee","1.580","3.700","4.850","826.882","0.358","0.52"
"1","negligent","1.716","3.550","4.000","910.621","0.413","0.85"
"1","negligible","1.322","4.050","4.250","902.000","0.372","0.87"
"1","negotiate","2.535","3.250","3.850","745.879","-0.200","1.00"
"1","negotiator","1.833","3.650","4.350","760.161","-0.121","0.97"
"1","neighbor","2.937","3.650","1.800","750.061","-0.226","0.97"
"1","neighboring","1.591","4.450","2.500","769.394","0.044","0.97"
"1","nemesis","1.663","2.950","2.950","807.192","0.225","0.79"
"1","nephew","2.928","2.800","3.450","667.303","-0.493","1.00"
"1","nervousness","1.491","4.400","3.550","736.903","-0.209","0.97"
"1","nether","1.322","1.850","1.650","938.200","0.832","0.30"
"1","network","2.926","2.800","2.800","732.212","-0.399","0.97"
"1","neurologist","1.716","3.900","3.850","750.212","-0.193","1.00"
"1","neurology","1.380","3.550","3.050","769.517","-0.015","0.91"
"1","neurosis","1.518","3.050","3.150","874.321","0.244","0.82"
"1","neurotic","2.137","2.900","2.850","839.182","0.064","0.94"
"1","neuter","1.613","1.950","1.650","823.655","0.404","0.83"
"1","neutral","2.334","2.800","2.700","769.118","-0.343","1.00"
"1","neutralize","1.799","3.050","3.200","766.909","-0.115","1.00"
"1","neutron","1.806","2.800","2.900","823.533","0.280","0.88"
"1","new","4.567","1.300","1.000","627.273","-0.611","1.00"
"1","newcomer","1.748","3.400","3.750","787.818","-0.098","0.97"
"1","newfound","1.785","3.350","3.850","830.433","-0.063","0.91"
"1","news","3.924","1.700","1.000","636.455","-0.598","0.97"
"1","newscast","1.447","3.500","3.600","793.613","0.088","0.94"
"1","newscaster","1.477","3.750","4.000","771.500","-0.121","0.94"
"1","newsflash","1.518","4.600","3.950","894.656","0.258","0.97"
"1","newsletter","1.643","4.000","3.550","639.200","-0.394","0.97"
"1","newsman","1.322","2.800","2.900","807.697","-0.034","0.97"
"1","newspaper","3.082","3.600","3.600","600.121","-0.565","1.00"
"1","newspaperman","1.869","5.350","6.150","933.968","0.333","0.97"
"1","newsreel","1.591","3.750","3.500","971.474","0.600","0.61"
"1","newsroom","1.602","3.700","2.950","726.686","-0.290","1.00"
"1","newsstand","1.732","3.900","3.750","793.781","-0.025","0.94"
"1","newt","1.839","1.650","1.000","800.524","0.037","0.64"
"1","nexus","1.763","#","#","#","#","#"
"1","nibble","1.892","1.950","1.700","669.758","-0.355","1.00"
"1","niche","1.681","1.950","1.450","706.091","-0.166","0.97"
"1","nickname","2.540","3.450","3.400","655.667","-0.543","0.97"
"1","nicotine","1.944","3.300","3.650","732.909","-0.128","0.97"
"1","nigger","3.015","#","#","#","#","#"
"1","nightcap","1.959","3.500","3.050","643.030","-0.492","1.00"
"1","nightclub","2.377","3.750","3.800","645.118","-0.414","0.97"
"1","nightfall","2.075","3.600","3.250","660.629","-0.367","1.00"
"1","nightgown","2.004","3.900","3.700","765.483","-0.070","0.91"
"1","nightie","1.556","2.600","1.800","1,097.174","0.837","0.68"
"1","nightlife","1.462","3.500","2.750","687.000","-0.316","0.97"
"1","nightmare","3.058","3.300","3.350","772.125","-0.223","1.00"
"1","nightstick","1.342","4.200","3.250","781.367","-0.042","0.97"
"1","nimble","1.491","1.850","1.750","747.387","-0.167","0.91"
"1","nimrod","1.398","2.950","2.950","872.733","0.367","0.48"
"1","nincompoop","1.633","5.350","4.950","1,034.417","1.035","0.35"
"1","nineteen","2.230","3.150","2.750","681.517","-0.321","0.94"
"1","ninety","2.155","2.400","1.900","679.750","-0.294","0.97"
"1","nip","2.220","1.250","1.000","710.741","-0.188","0.84"
"1","nippy","1.690","1.900","1.550","804.889","0.098","0.79"
"1","nitrate","1.748","2.400","2.500","919.731","0.266","0.79"
"1","nitrogen","1.792","3.750","4.600","685.129","-0.309","0.97"
"1","nitrous","1.556","2.800","2.150","964.250","0.829","0.61"
"1","nitwit","1.799","2.800","3.500","915.136","0.393","0.65"
"1","nobility","1.929","2.700","2.750","879.429","0.137","0.88"
"1","nobleman","1.580","3.350","3.650","826.062","0.052","0.94"
"1","nocturnal","1.799","3.700","3.450","822.733","0.082","0.88"
"1","NOIR","1.623","#","#","#","#","#"
"1","noise","3.250","1.700","1.700","525.281","-0.850","0.97"
"1","nominate","1.672","2.350","2.500","780.097","-0.016","0.91"
"1","nomination","2.090","2.650","2.600","820.800","0.193","0.94"
"1","nonchalant","1.301","4.500","4.800","914.645","0.200","0.91"
"1","nonfiction","1.322","3.250","3.750","904.233","0.415","0.88"
"1","nonsense","3.162","3.000","3.100","673.794","-0.347","0.97"
"1","nonviolent","1.518","3.950","4.450","899.138","0.424","0.88"
"1","noon","2.966","1.600","1.150","619.906","-0.722","0.91"
"1","norm","2.233","1.700","1.600","669.037","-0.531","0.87"
"1","normalcy","1.322","2.800","3.050","890.091","0.354","0.69"
"1","northern","2.560","2.850","3.200","685.030","-0.271","0.97"
"1","northwestern","1.919","4.300","5.150","809.323","-0.091","0.97"
"1","nosebleed","1.623","4.000","3.850","792.194","0.043","0.94"
"1","nostalgia","1.602","4.300","4.700","772.607","0.087","0.82"
"1","nostalgic","1.716","3.850","5.000","750.367","0.088","0.94"
"1","nostril","1.556","2.900","2.800","705.097","-0.195","1.00"
"1","nosy","2.161","1.700","1.600","640.233","-0.435","0.88"
"1","notable","1.505","2.150","2.100","654.471","-0.481","0.97"
"1","notch","2.233","1.950","1.600","728.806","-0.274","0.91"
"1","notice","3.480","1.900","1.850","621.970","-0.478","1.00"
"1","noticeable","1.663","3.800","3.550","658.515","-0.338","0.94"
"1","notification","1.505","2.750","4.000","926.548","0.285","0.97"
"1","notify","2.566","2.400","2.650","602.857","-0.481","1.00"
"1","notion","2.528","1.750","1.700","672.938","-0.382","0.97"
"1","notoriety","1.380","3.750","4.750","897.368","0.417","0.58"
"1","notorious","2.279","3.300","3.450","721.290","-0.261","0.89"
"1","noun","1.447","1.850","1.700","660.710","-0.470","0.91"
"1","nourish","1.362","2.650","2.400","696.303","-0.267","0.94"
"1","nourishment","1.799","4.150","4.000","735.519","-0.098","0.90"
"1","novelist","1.792","2.800","2.850","723.267","-0.384","0.94"
"1","novelty","1.935","2.700","2.800","722.429","-0.324","1.00"
