Occurrences,Word,Length,LgSUBTLWF,Ortho_N,Phono_N,OLD,PLD,POS,I_Mean_RT,I_Mean_Accuracy,I_NMG_Mean_RT,I_NMG_Mean_Accuracy
1,scrounge,8,1.663,0,0,2.8,2.85,VB,887.842,0.61,857.261,0.852
1,scrounger,9,1.362,2,1,3.15,3.55,NN,"1,005.59",0.55,824.05,0.87
1,scruffy,7,1.462,1,2,2.75,2.3,JJ,815.7,0.86,806.154,0.929
1,scrutiny,8,1.771,0,0,2.95,3.4,NN,886.034,0.91,855.038,1
1,scuff,5,1.38,4,11,1.75,1.5,VB|NN,813.464,0.88,692.862,1
1,scuffle,7,1.362,3,5,2.35,1.9,NN|VB,734.8,0.88,751.148,1
1,sculptor,8,1.672,0,2,2.95,2.55,NN,719.156,1,725.692,1
1,sculpture,9,2.204,0,1,2.6,2.65,NN|VB,633.742,1,730.346,0.963
1,scurvy,6,1.748,2,3,2.45,1.95,NN,853.913,0.7,764.208,0.923
1,scuttle,7,1.623,1,2,2.45,1.8,VB,704.143,0.7,763.5,1
1,seaboard,8,1.792,0,3,2.6,2.5,NN,718.848,0.97,667.222,1
1,seam,4,1.532,13,30,1.15,1,NN|VB,695.767,0.91,705.636,0.957
1,seaman,6,1.94,2,9,1.9,1.85,NN,778.935,0.94,791.214,1
1,seamstress,10,1.447,0,1,3.8,3.35,NN,782.032,0.94,751.56,0.962
1,search,6,3.392,1,15,1.95,1.75,NN|VB,547.156,0.94,591.48,1
1,searchlight,11,1.362,0,0,4.35,3.95,NN,791.97,1,697.185,1
1,seashore,8,1.398,0,1,2.9,2.7,NN,694.265,1,699.154,1
1,seasick,7,1.851,0,2,2.95,2.8,NN,697.069,0.94,711.37,1
1,season,6,3.206,2,6,1.9,1.75,NN,680.844,0.97,613.692,1
1,seasonal,8,1.708,0,0,2.7,2.65,JJ,644.314,1,774.615,1
1,seasoned,8,1.708,1,3,2.7,2.15,JJ,579.656,0.97,692.88,1
1,seasoning,9,1.447,1,1,2.85,2.55,NN|VB,747.188,0.97,715.708,0.96
1,seating,7,2.041,9,31,1.55,1,NN|VB,702.375,0.97,727.154,1
1,seawater,8,1.38,0,0,3,3.1,NN,756.559,1,724.16,0.962
1,seaweed,7,1.949,0,1,2.75,2.8,NN,791.061,0.97,741.556,1
1,secluded,8,1.724,1,0,2.5,2.55,VB,821.967,0.88,760.643,1
1,seclusion,9,1.568,0,0,2.65,2.75,NN,825.806,0.91,784.462,1
1,second,6,4.162,1,3,2.45,1.8,JJ|NN|RB|VB,553.581,0.94,663.25,1
1,secondary,9,2.322,0,0,3.45,3.65,JJ,617.688,0.94,719.286,1
1,secondhand,10,1.74,0,0,4.45,5.4,JJ,774.125,0.97,716.556,1
1,secrecy,7,2.25,0,0,2.7,2.8,NN,742.64,0.76,855.952,0.875
1,secretary,9,3.229,0,0,3.3,3.4,NN,695.548,0.97,677.583,0.923
1,secretive,9,1.839,0,0,2.9,3.2,JJ,844.643,0.88,755.667,1
1,sect,4,1.58,5,18,1.75,1.3,NN,725.095,0.62,682.37,0.964
1,section,7,3.145,1,1,1.9,1.8,NN|VB,685.594,1,648.222,1
1,sector,6,2.558,3,6,1.8,1.65,NN,756.185,0.82,684.862,1
1,secular,7,1.415,0,2,2.7,2.75,JJ,762.778,0.84,687.739,0.885
1,secure,6,3.094,0,0,2.05,2.5,VB|JJ,657.438,0.97,731.654,1
1,security,8,3.682,0,0,2.8,3.35,NN,677.033,1,730.808,1
1,sedate,6,1.813,1,1,1.95,1.95,JJ|VB,762.767,0.91,715.577,0.963
1,sedation,8,1.771,1,2, , ,NN, , , , 
1,sedative,8,2.117,0,0,2.8,2.7,NN,759.967,0.94,765.875,0.923
1,sediment,8,1.342,1,2,2.6,2.25,NN,742.516,0.97,708.625,1
1,seduce,6,2.248,2,1,1.95,1.9,VB,681.333,0.94,695.96,0.926
1,seducer,7,1.322,3,1,2.4,2.85,NN,775,0.97,714.731,0.929
1,seduction,9,1.708,2,2,2.3,2.5,NN,653.433,0.88,687.37,1
1,seductive,9,1.591,1,1,2.7,2.95,JJ,633.083,1,721.423,1
1,see,3,5.115,25,51,1,1,VB,517.515,1,644.308,1
1,seed,4,2.588,20,55,1,1,NN|VB,581.059,0.97,659.444,1
1,seedy,5,1.58,4,14,1.75,1.6,JJ,707.615,0.81,771.043,0.958
1,seek,4,2.971,11,47,1.3,1,VB,598.394,0.94,616.167,1
1,seeker,6,1.681,1,16,1.9,1.3,NN,655.559,1,672.423,1
1,seem,4,3.853,10,30,1.4,1,VB,617.613,0.94,702.32,1
1,segment,7,2.009,0,0,2.2,2.65,NN,702.059,0.97,706.217,0.958
1,segregation,11,1.643,0,0,3.05,3.1,NN,811.594,0.97,794.593,1
1,seismic,7,1.505,0,0,3.4,2.9,JJ,905.667,0.69,942,0.75
1,seize,5,2.393,1,50,1.9,1,VB,652.467,0.91,678.318,1
1,selection,9,2.367,0,1,2,2.4,NN,676.486,0.97,615.808,1
1,selective,9,1.785,0,2,2.5,2.35,JJ,705.545,1,638.724,1
1,self,4,2.859,4,9,1.8,1.7,NN,593.853,0.97,630.407,1
1,selfish,7,2.91,0,1,2.75,2.55,JJ,661.848,1,593.75,1
1,selfless,8,1.973,0,0,2.75,2.75,JJ,803.344,0.94,668.321,1
1,sell,4,3.673,12,40,1.2,1,VB|NN,641.758,0.97,670.52,1
1,sellout,7,1.532,0,0,2.9,2.9,NN,707.25,0.88,666.148,1
1,semantics,9,1.602,0,0, , ,NN, , , , 
1,semblance,9,1.362,0,0,3.4,3.35,NN,903.941,0.55,795,0.815
1,semen,5,2.305,2,9,1.8,1.85,NN,732.438,0.97,771.609,1
1,semester,8,2.55,0,0,2.95,3,NN,639.588,1,706.852,1
1,semi,4,2.079,0,8,2,1.95,NN|JJ,760.69,0.88,651,1
1,semiautomatic,13,1.342,0,0,5.8,6.4,JJ,"1,261.78",0.87,"1,046.24",0.962
1,seminar,7,2.338,1,0,2.75,2.95,NN,711.031,0.94,739.069,1
1,seminary,8,1.732,1,1,2.8,2.75,NN,883.594,0.94,781.76,1
1,senator,7,3.228,0,0,2.55,1.85,NN,684,1,684.56,1
1,send,4,3.962,13,25,1.3,1,VB|NN,544.452,0.91,604.893,1
1,sender,6,1.591,8,16,1.55,1.05,NN,584.333,0.84,678.815,1
1,senile,6,1.949,0,0,2,2.7,JJ,725.552,0.85,818.211,0.792
1,senior,6,3.127,1,1,2,1.95,JJ|NN,571.412,1,697.926,1
1,seniority,9,1.748,0,0,3.15,4.7,NN,851.516,0.91,780.458,0.923
1,senorita,8,1.568,0,0,3.25,5.35,NN,978.421,0.59,973.652,0.958
1,sensation,9,2.398,0,0,2.8,2.7,NN,685.812,0.97,690.586,1
1,sensational,11,2.314,0,0,3.5,3.55,JJ,695.576,0.94,773.56,0.926
1,sense,5,3.828,3,18,1.8,1.2,NN|VB,581,1,634.321,1
1,senseless,9,2.121,0,2,2.9,2.2,JJ,716.303,1,728.783,1
1,sensibility,11,1.415,0,0,3.45,3.2,NN,743.818,0.97,713.92,0.926
1,sensitivity,11,2.173,0,0,3.7,4.1,NN,714.444,1,699.32,1
1,sensory,7,1.748,1,4,2.45,1.95,JJ,698.091,0.97,697.741,1
1,sensual,7,1.892,0,2,2.9,2.65,JJ,697.938,1,662.84,0.926
1,sensuality,10,1.556,0,1,3.25,4.05,NN,667.412,1,730.333,0.778
1,sensuous,8,1.415,0,1,2.85,2.65,JJ,845.154,0.84,799.846,0.897
1,sentence,8,3.02,0,0,2.6,2.65,NN|VB,692.5,0.94,662.429,1
1,sentencing,10,1.851,0,0,3.25,3.45,VB|NN,795.906,0.97,776.958,0.923
1,sentiment,9,2.212,0,0,2.7,2.6,NN,803.758,1,727.04,1
1,sentinel,8,1.447,0,1,2.9,2.75,NN,824.56,0.83,833.913,0.821
1,separate,8,3.045,0,0,2.65,2.75,JJ,700,1,707.786,0.966
1,separation,10,2.396,1,0,2.6,2.6,NN,675.818,0.97,743,1
1,septic,6,1.863,1,2,2.2,2.15,JJ,748.179,0.9,653.038,0.963
1,sequel,6,1.959,0,0,2.6,2.25,NN,687,0.94,698.16,0.962
1,sequence,8,2.632,0,1,2.7,2.55,NN,661.562,0.97,708.852,0.964
1,serenade,8,1.771,0,0,2.8,3.45,NN|VB,806.742,0.97,725.5,1
1,serenity,8,1.964,0,0,2.8,3.1,NN,667.387,0.97,790.385,0.963
1,series,6,3.012,2,12,1.95,1.8,NN,659.3,0.91,658.846,1
1,sermon,6,2.146,0,14,1.95,1.85,NN,713.9,0.88,763.333,1
1,servant,7,2.792,0,1,2.4,2.55,NN,658.853,1,633.12,1
1,service,7,3.61,1,4,2.6,1.8,NN|VB,619.091,0.97,657.107,1
1,servitude,9,1.544,0,1,3.65,3.35,NN,884.56,0.78,789.846,0.963
1,sesame,6,1.898,0,0,2.35,2.7,NN,810.517,0.94,784.667,0.889
1,session,7,2.832,1,2,2.15,1.8,NN,670.938,1,653.667,1
1,set,3,4.072,24,34,1,1,VB|NN|JJ,582.824,0.97,694.679,1
1,setback,7,1.898,0,0,2.75,2.8,NN,667.529,1,668.074,1
1,settle,6,3.331,5,15,1.6,1.35,VB|NN,718.781,1,654.679,1
1,settlement,10,2.509,0,1,3.25,2.9,NN,679.8,1,667.143,1
1,setup,5,2.644,2,2,2,2.75,NN|VB,609.353,1,676.321,1
1,seventeen,9,2.473,0,1,3.6,3.6,minor|NN,759.121,0.97,632.893,1
1,seventy,7,2.025,1,0,2.6,2.65,minor|NN,753.75,0.94,756.148,0.964
1,sever,5,1.909,7,10,1.45,1.5,VB,847.524,0.64,717.955,0.786
1,severance,9,1.756,0,0,2.95,2.85,NN,816.833,0.94,744.72,0.962
1,severe,6,2.682,2,0,1.8,2.2,JJ,683.515,0.97,738.357,1
1,severity,8,1.491,0,1,2.6,2.7,NN,735.452,0.94,737.591,0.815
1,sewage,6,1.785,0,2,2.3,2,NN,709.37,0.79,779.923,0.963
1,sewing,6,2.299,6,16,1.75,1.2,NN|VB,643.061,0.97,689.458,0.889
1,sexual,6,3.229,0,2,2.45,2.6,JJ,547.788,1,648.48,0.962
1,sexuality,9,2.201,0,1,2.8,4.1,NN,670.794,1,664.115,1
1,sexy,4,3.185,0,1,1.95,1.9,JJ,580.281,0.97,601.429,1
1,shabby,6,1.944,1,7,2.15,1.65,JJ,716.424,0.97,669.75,1
1,shade,5,2.484,8,34,1.5,1,NN|VB,609.656,1,672.464,1
1,shadowy,7,1.94,1,2,2.65,1.85,JJ,859.036,0.88,680.393,1
1,shady,5,2.083,2,10,1.9,1.6,JJ,772.848,1,656.778,1
1,shaft,5,2.595,2,12,1.9,1.55,NN|VB,623.03,0.97,638.963,1
1,shag,4,1.991,12,18,1.55,1.25,JJ|VB|NN,707.833,0.86,662.714,1
1,shakedown,9,1.672,0,0,3.7,3.15,NN,754.969,0.94,700.269,0.963
1,shaker,6,1.914,6,12,1.75,1.55,NN,654.172,0.94,651.444,1
1,shaky,5,2.182,4,3,1.9,1.85,JJ,738.312,1,626.407,1
1,shall,5,3.975,7,19,1.65,1.25,VB,680.364,0.97,639.32,0.862
1,shallow,7,2.48,3,14,2,1.45,JJ|NN,593.471,1,642.259,1
1,shallows,8,1.322,3,10, , ,NN, , , , 
1,sham,4,1.892,14,25,1.35,1,NN,834.36,0.74,741.654,0.963
1,shame,5,3.326,7,20,1.45,1,NN|VB,654.484,0.94,629.464,1
1,shameful,8,1.996,0,0,3.1,2.55,JJ,760.121,0.97,626.519,1
1,shameless,9,1.991,1,2,2.55,2.05,JJ,678.765,1,679.64,0.962
1,shampoo,7,2.334,0,0,3,2,NN|VB,589.273,0.97,631.148,1
1,shape,5,3.188,6,19,1.6,1.15,NN|VB,604.938,0.97,616.929,1
1,shard,5,1.58,7,23,1.65,1.15,NN,683.133,0.45,654.652,0.821
1,share,5,3.55,16,35,1.1,1,NN|VB,592.758,1,643.731,1
1,shareholder,11,1.447,0,0,3.95,4.05,NN,734.969,0.94,730.179,1
1,shark,5,2.884,9,13,1.5,1.4,NN,614.719,0.97,616.929,1
1,sharpen,7,1.763,1,1,2,1.9,VB,754.206,1,665.185,0.964
1,sharpshooter,12,1.447,0,0,5.1,4.55,NN,869.519,0.87,787.037,1
1,shattering,10,1.602,5,8,2.55,1.85,VB,731.879,1,718.111,1
1,shear,5,1.342,5,38,1.6,1,NN|VB,641.6,0.91,679.077,0.963
1,sheath,6,1.415,0,18,1.95,1.35,NN,749.577,0.79,770.524,1
1,sheepdog,8,1.447,0,0,3.7,3.9,NN,727.686,1,770.815,0.964
1,sheer,5,2.369,9,38,1.6,1,JJ,706.562,0.97,682.292,1
1,sheik,5,1.892,0,36,1.95,1,NN,843.167,0.58,738.522,0.92
1,shellfish,9,1.708,0,1,3.55,3,NN,798.194,0.94,744.704,1
1,shepherd,8,2.58,0,2,2.85,1.85,NN|VB,714.7,0.91,678,1
1,sherbet,7,1.477,0,1,2.85,2.55,NN,754.138,0.88,742.476,0.84
1,shift,5,3.066,3,10,1.7,1.55,NN|VB,566.839,0.94,680.92,1
1,shifty,6,1.58,5,3,1.9,1.8,JJ,657.469,0.94,637.345,1
1,shimmer,7,1.462,3,5,2.05,1.85,NN|VB,639.29,1,669.64,0.962
1,shimmering,10,1.518,0,3,3.1,2.4,VB|JJ,777.3,0.94,786.16,1
1,shindig,7,1.845,0,0,2.9,3.5,NN,"1,082.38",0.24,853.7,0.714
1,shining,7,2.701,2,8,1.95,1.8,VB|NN|JJ,641.033,0.97,657.077,0.963
1,shiny,5,2.601,3,8,1.85,1.8,JJ,741.125,0.94,654.071,1
1,shipment,8,2.509,0,0,2.85,2.6,NN,678.176,0.97,674.538,1
1,shipping,8,2.509,6,18,1.7,1.55,VB|NN,664.941,1,634.462,0.963
1,shipshape,9,1.491,0,0,3.95,3.15,JJ,807.444,0.82,765.714,1
1,shipwreck,9,1.447,0,0,4.2,3.5,NN,667.394,0.97,700,1
1,shipyard,8,1.643,0,0,3.25,3.45,NN,775.273,0.97,705.24,0.962
1,shirt,5,3.374,7,24,1.7,1.5,NN,594.529,1,646.704,0.964
1,shitty,6,2.571,3,13, , ,JJ, , , , 
1,shiver,6,1.898,4,7,1.85,1.6,NN|VB,732.226,0.94,704.704,0.964
1,shocker,7,1.69,1,12,1.95,1.65,NN,621.471,1,682.037,0.964
1,shoddy,6,1.58,0,11,2.65,1.7,JJ|NN,834.889,0.29,688.12,0.926
1,shoelace,8,1.591,0,0,3,2.85,NN,727.455,0.92,726.929,1
1,shoemaker,9,1.491,0,0,3.35,3.5,NN,675.818,1,714.885,1
1,shoeshine,9,1.568,0,0,3.7,3.35,VB,753.429,1,778,1
1,shooter,7,2.699,2,11,1.8,1.5,NN,628.057,1,653.846,1
1,shopkeeper,10,1.322,0,0,3.6,3.55,NN,760.167,0.91,679.259,0.964
1,shoplifter,10,1.415,1,1,3.85,4.7,NN,764.97,0.97,712.185,1
1,shoplifting,11,1.898,0,0, , ,NN|VB|JJ, , , , 
1,shopper,7,1.532,5,11,1.75,1.6,NN,585.867,0.97,612.704,1
1,shoreline,9,1.462,0,0,3.2,2.75,NN,695.935,0.97,684.074,1
1,shortage,8,2.13,0,3,2.7,2.65,NN,689.438,0.97,629.185,0.964
1,shortcake,9,1.431,0,0,3.6,3.7,NN,718.121,1,706.926,1
1,shortcut,8,2.305,0,0,3.25,3.6,NN,666.848,0.97,626.88,1
1,shorten,7,1.724,2,5,2.1,1.9,VB,641.323,0.91,632.846,1
1,shorthand,9,1.716,0,0,3.45,3.65,NN,602.156,1,663.704,1
1,shortness,9,1.643,0,0,2.8,2.55,NN,723.273,1,667.643,1
1,shorts,6,2.682,7,8,1.6,1.65,NN|VB,652.71,0.97,627.038,1
1,shortstop,9,1.623,0,0,3.85,4.25,NN,769.118,1,713.84,1
1,shoulder,8,3.126,1,7,2.45,1.6,NN|VB,627.548,0.94,660.462,1
1,show,4,4.396,13,57,1.25,1,VB|NN,576,1,657.423,1
1,showbiz,7,1.415,0,0,3.25,2.95,NN|JJ,825.688,0.94,697,0.926
1,showboat,8,1.322,0,1,3.55,2.85,NN,673.875,1,666.63,1
1,showcase,8,1.505,0,0,3.5,2.8,NN,677.091,1,654.393,1
1,showdown,8,1.813,0,2,3.15,3.05,NN,638.839,0.97,696.667,0.964
1,shower,6,3.322,2,17,1.8,1.25,NN|VB,653.455,0.97,609.577,1
1,showgirl,8,1.672,0,0,3.55,3.8,NN,795.788,1,705,1
1,showroom,8,1.518,0,0,3.6,3,NN,695.344,0.94,695.5,1
1,shrapnel,8,2.057,0,1,3,2.85,NN,872.467,0.44,752.261,0.885
1,shrewd,6,1.863,1,8,1.95,1.65,JJ,740.562,0.91,695.519,1
1,shriek,6,1.518,1,5,2.15,1.5,NN|VB,787.688,0.97,707.455,0.846
1,shrill,6,1.398,1,8,1.85,1.65,JJ,735.233,0.91,703.885,1
1,shrivel,7,1.322,4,3,2.25,1.9,VB,796.759,0.91,757.519,1
1,shroud,6,1.724,0,4,2.45,1.85,VB|NN,825.963,0.82,680.769,0.929
1,shrug,5,1.322,1,2,1.9,1.75,NN|VB,695.393,0.88,681.148,1
1,shrunken,8,1.477,0,1,3.1,2.8,JJ,883.5,1,665.643,1
1,shudder,7,1.763,0,10,2.4,1.35,VB,704.72,0.81,676.577,0.963
1,shuffle,7,2.179,3,5,2.3,1.7,NN|VB,632.206,1,646.607,1
1,shuffleboard,12,1.322,0,0,5.5,4.6,NN,787.207,0.85,764.778,1
1,shuffling,9,1.477,2,4,2.85,2.1,VB|NN,786.576,0.97,674.185,1
1,shun,4,1.431,6,33,1.6,1,VB,838.682,0.67,665.231,0.963
1,shunt,5,1.69,2,10,1.7,1.55,NN|VB,847,0.64,647.192,1
1,shut,4,4.129,9,22,1.6,1.1,VB|NN,649.618,0.94,638.462,1
1,shutdown,8,1.881,0,0,3.2,2.95,NN,638.971,1,670.385,1
1,shutter,7,1.875,4,10,1.8,1.35,NN|VB,699.152,1,619.385,1
1,shy,3,2.972,12,47,1.5,1,JJ|NN|VB,628.697,1,598.714,1
1,shyness,7,1.477,1,5, , ,NN, , , , 
1,sibling,7,1.699,1,0,2,2,NN,670.242,1,675.893,1
1,sick,4,3.926,16,38,1.15,1,JJ|NN|VB,565.156,0.97,633.889,0.964
1,sickle,6,1.462,6,13,1.75,1.5,JJ,786.429,0.9,672.929,1
1,sickly,6,1.602,2,2,1.9,1.85,JJ|RB,630.765,0.97,615.333,0.964
1,sickness,8,2.608,0,1,2.85,1.95,NN,596.781,1,646.071,1
1,sideburns,9,1.778,0,0,3.9,4.15,NN,733.788,0.97,698.714,1
1,sidecar,7,1.491,0,0,2.95,3.25,NN,841.667,0.84,706.077,1
1,sidekick,8,2.14,0,0,3.65,2.8,NN,724.529,1,674.679,1
1,sideshow,8,1.756,0,0,3.85,3.4,NN,746.152,0.97,691,0.964
1,sidewalk,8,2.447,0,0,3.15,2.95,NN,638.235,1,604.429,1
1,sidewinder,10,1.623,0,0,3.9,4.55,NN,986.812,0.94,711.667,0.964
1,siege,5,2.075,3,25,1.85,1.75,NN,683.742,0.91,711.045,1
1,siesta,6,1.415,1,1,2.75,2.75,NN,907.19,0.66,747.958,0.96
1,sight,5,3.364,10,35,1.45,1,NN|VB,556.438,1,630.793,1
1,sighting,8,1.903,3,22,2.45,1.3,NN|VB,705.968,0.91,724.407,0.964
1,sightseeing,11,1.881,0,0,4.15,3.75,NN|VB|JJ,665.848,1,845.68,1
1,sigma,5,1.591,0,1,2.25,2.2,NN,801.552,0.85,714.148,0.964
1,signal,6,3.285,0,1,2.45,2,NN|VB,598.969,0.97,674.519,1
1,signature,9,2.795,0,0,3.4,3.6,NN,646.25,0.97,709.185,1
1,significance,12,2.253,0,1,4.45,4.25,NN,777.968,1,635.957,0.958
1,significant,11,2.521,1,1,4,4.25,JJ,700.606,0.97,748.885,0.963
1,signify,7,1.518,1,1,2.75,2.75,VB,707.182,1,730.815,0.964
1,silence,7,3.112,0,1,2.4,1.85,NN|VB,594.882,0.97,688.607,1
1,silencer,8,1.681,2,1,2.65,2.7,NN,779.677,0.91,705.385,1
1,silhouette,10,1.477,0,0,4.45,3.2,NN,753.133,0.94,730.96,1
1,silicone,8,1.613,0,1,3.5,2.8,NN,801.68,0.78,753.704,1
1,silken,6,1.342,1,1,2.2,1.9,JJ,782.741,0.79,720.704,0.964
1,silky,5,1.613,5,5,1.8,1.8,JJ,590,0.97,706.111,1
1,silliness,9,1.342,1,2, , ,NN, , , , 
1,silverware,10,2.041,0,0,4.55,4.4,NN,765.677,0.97,722.654,1
1,silvery,7,1.415,2,3,2.65,2.65,JJ,854.467,0.94,834.8,0.962
1,similar,7,2.843,0,2,2.7,2.55,JJ,588.871,0.97,673.654,1
1,similarity,10,1.568,0,0,3.5,4.05,NN,694.909,0.97,776,1
1,simmer,6,1.944,4,11,1.75,1.45,VB,765.385,0.79,681.808,0.963
1,simpleton,9,1.505,0,0,3.4,3.65,NN,864.37,0.84,692.792,0.923
1,simplicity,10,1.845,0,0,3.3,3.45,NN,710.618,1,761.926,0.964
1,simplify,8,1.672,0,0,2.9,3.15,VB,681.677,0.94,703.231,1
1,simulate,8,1.778,0,0,2.45,2.7,VB,721.552,0.94,731.4,0.962
1,simulation,10,2.064,0,0,2.6,2.65,NN,823.03,0.97,777.308,0.963
1,simulator,9,1.613,0,0,3.1,3.45,NN,792.556,0.9,804,1
1,sin,3,2.911,24,51,1,1,NN|VB,585.5,1,637.885,1
1,sincere,7,2.486,0,0,2.5,2.55,JJ,700.219,0.94,733.25,0.96
1,sincerity,9,2.013,0,0,3.3,3.6,NN,730.941,0.97,782.714,1
1,sinful,6,1.944,0,0,2.65,2,JJ,633.562,0.97,665.893,1
1,single,6,3.566,5,5,1.55,1.65,JJ|NN|RB|VB,661.688,0.97,642.462,1
1,sinker,6,1.462,6,5, , ,NN, , , , 
1,sinner,6,2.104,6,18,1.65,1.3,NN,651.821,0.85,684.417,0.96
1,sir,3,4.692,14,30,1.45,1.25,NN|minor,622.774,0.94,626.56,0.962
1,sirloin,7,1.505,1,0,3,2.95,NN,760.394,0.94,735.8,0.926
1,sissy,5,2.572,2,8,1.9,1.55,JJ,771.419,0.97,609.385,1
1,sister,6,3.964,4,5,1.8,1.7,NN,584.875,1,596.679,1
1,sisterhood,10,1.518,0,0,4.25,4.45,NN,754.156,1,724.5,1
1,site,4,2.992,12,35,1.2,1,NN|VB,665.879,0.97,647,1
1,situation,9,3.624,0,0,2.65,3.8,NN,682.265,1,653.815,1
1,six,3,4.008,16,37,1.45,1,minor|NN,543.968,0.97,623.037,1
1,sixpence,8,1.491,0,1,3,2.8,NN,854.667,0.88,716.615,0.897
1,sizable,7,1.431,0,0,2.35,2.75,JJ,715.129,0.91,650.5,1
1,size,4,3.372,4,43,1.65,1,NN|VB,534.212,1,630.286,1
1,sizzle,6,1.518,2,7,1.9,1.7,NN|VB,677.206,1,641.519,0.964
1,skateboard,10,1.935,0,0,3.6,3.3,NN|VB,689.188,0.94,695.885,1
1,skedaddle,9,1.462,0,0,3.8,3.15,VB,"1,051.40",0.3,941.429,1
1,skeet,5,1.431,3,16,1.85,1.35,NN,749.786,0.44,772.591,1
1,skeletal,8,1.398,0,0,3.65,3.1,JJ,817.742,0.97,780.214,1
1,skeleton,8,2.418,0,0,3.25,3.1,NN,657.471,0.97,654.769,0.963
1,skeptical,9,1.881,1,2,3.3,3.25,JJ,723.812,0.97,736.385,1
1,skepticism,10,1.568,1,0,3.9,4.55,NN,746.719,0.94,755.043,0.92
1,sketch,6,2.403,0,3,2.15,1.85,NN|VB,676.121,0.97,683.759,1
1,sketchy,7,1.806,0,3,2.75,2.35,JJ,762.031,0.97,695.75,1
1,skewer,6,1.342,0,1,2,2.05,NN|VB,871.29,0.89,830.667,0.964
1,skid,4,2.049,7,9,1.5,1.3,NN|VB,687.545,0.97,713.423,1
1,skiing,6,2.328,1,1,2,1.9,NN|VB,741.103,0.85,792.16,1
1,skilled,7,2.086,4,13,1.85,1.45,JJ,572.156,1,739.259,1
1,skillet,7,1.799,1,0,2.5,2,NN,727.469,0.94,683.963,1
1,skillful,8,1.613,0,0,3.15,2.6,JJ,648.469,0.94,709.037,1
1,skimpy,6,1.415,1,3,2.35,1.95,JJ,728.606,1,705.63,1
1,skinny,6,2.854,1,8,2.15,1.9,JJ,623.941,1,729.125,1
1,skip,4,3.032,9,11,1.4,1.35,VB|NN,599.909,0.97,716.393,1
1,skirmish,8,1.462,0,0,3.15,2.7,NN,788.889,0.77,754.63,1
1,skit,4,1.633,9,18,1.35,1,NN,691.545,0.97,693.964,1
1,skittish,8,1.518,0,2,3.3,1.9,JJ,816,0.76,729.708,0.923
1,skylight,8,1.643,0,1,2.75,2.7,NN,621.853,1,705.214,1
1,skyscraper,10,1.613,0,0,4.45,5.15,NN,777.97,1,715.778,0.964
1,slack,5,2.481,8,19,1.5,1,JJ|NN|VB,577.152,0.97,659.778,1
1,slander,7,1.813,3,4,1.75,1.65,NN|VB,753.897,0.94,675.556,1
1,slang,5,1.857,4,10,1.65,1.35,NN,627.618,0.97,672.519,1
1,slant,5,1.771,3,5,1.7,1.55,NN|VB,772.467,0.97,662.462,0.963
1,slash,5,2.09,8,15,1.5,1.1,VB|NN,728.688,0.94,637.037,1
1,slate,5,2.22,9,20,1.45,1.15,NN,679.143,0.9,637.25,1
1,slaughter,9,2.446,0,3,3.15,1.9,NN|VB,664.1,1,646.115,1
1,slaughterhouse,14,1.813,0,0,6.15,4.75,NN,775,0.97,750.333,1
1,slave,5,2.974,7,11,1.5,1.5,NN|VB,608.25,0.94,650.111,1
1,slavery,7,2.318,2,0,2.3,2.8,NN,714.258,0.89,633.222,1
1,slay,4,2.041,14,16,1.15,1.1,VB,684.429,0.88,689.923,1
1,sleazy,6,2.049,0,2,2.5,1.95,JJ,702.441,1,679.32,0.962
1,sledge,6,1.398,3,5,1.85,1.75,NN,718.571,0.85,689.571,0.966
1,sledgehammer,12,1.663,0,0,6,5.65,NN,805.759,0.88,776.704,1
1,sleek,5,1.643,2,10,1.8,1.3,JJ,637.226,0.94,644.64,1
1,sleep,5,4.065,6,12,1.5,1.2,VB|NN,553.629,1,638.333,1
1,sleeper,7,2.025,3,6,1.85,1.8,NN,629.324,1,684.074,1
1,sleepless,9,1.845,0,1,2.75,2.55,JJ,720.485,1,673.423,1
1,sleepy,6,2.642,2,6,1.9,1.8,JJ,577.176,1,667.115,1
1,sleepyhead,10,1.447,0,0,4.55,4.4,NN,770.061,1,805.893,1
1,sleet,5,1.532,7,18,1.65,1.15,NN,713.333,0.79,667.963,1
1,sleeve,6,2.458,0,7,2,1.55,NN,624.323,0.91,705.607,1
1,sleigh,6,2.225,0,16,2.45,1.1,NN,698.031,0.91,689,1
1,sleight,7,1.415,1,16,2.2,1,NN,766.25,0.38,757.083,0.889
1,slicker,7,1.633,4,12,1.7,1.4,JJ|NN,748.848,0.97,629.885,1
1,slide,5,2.959,5,18,1.65,1.15,NN|VB,600.594,0.94,634.111,1
1,slimy,5,2.204,2,5,1.85,1.8,JJ,726.276,0.88,726.37,0.964
1,sling,5,2.072,8,19,1.5,1,NN|VB,742.714,0.88,682.038,0.963
1,slingshot,9,1.857,0,0,3.75,3.55,NN,652.824,1,768.556,1
1,sliver,6,1.38,4,8,1.8,1.65,NN,747.71,0.91,818.44,0.862
1,slob,4,2.263,8,9,1.55,1.5,NN|VB,682.121,1,645.464,1
1,slobber,7,1.362,1,3,2.4,1.95,VB,717.031,0.94,712.556,1
1,slogan,6,2.107,0,0,2.55,2.45,NN,698.156,0.94,714.333,0.964
1,slop,4,1.978,13,16,1.25,1.1,NN|VB,621.148,0.77,731.607,1
